user_id,signup_date,user_gender,user_is_senior,has_family,has_dependents
1240-KNSEZ,2022-02-05,Male,False,False,False
0836-SEYLU,2022-01-28,Male,False,True,False
4433-JCGCG,2022-01-01,Male,True,True,False
3716-BDVDB,2022-02-05,Male,False,False,False
7688-AWMDX,2022-01-01,Male,False,True,False
2842-BCQGE,2022-01-01,Male,False,False,False
7244-QWYHG,2022-01-01,Male,False,True,False
5899-MQZZL,2022-01-24,Female,False,False,False
6849-OYAMU,2022-01-18,Male,False,True,True
5312-UXESG,2022-01-01,Female,False,False,False
9488-HGMJH,2022-02-05,Female,True,False,False
6038-GCYEC,2022-01-13,Female,False,False,False
2150-WLKUW,2022-01-01,Female,False,True,False
7159-FVYPK,2022-02-03,Female,False,True,True
7032-LMBHI,2022-01-01,Female,False,False,False
1150-WFARN,2022-01-01,Female,False,True,True
6088-BXMRG,2022-01-05,Female,False,True,True
3144-AUDBS,2022-01-31,Female,False,True,False
4821-SJHJV,2022-01-05,Female,False,True,True
7346-MEDWM,2022-01-01,Female,False,False,False
1137-DGOWI,2022-01-07,Female,False,True,False
5616-PRTNT,2022-01-17,Male,False,False,True
3812-LRZIR,2022-01-10,Female,False,True,True
4818-QIUFN,2022-01-17,Female,True,False,False
9483-GCPWE,2022-01-28,Male,False,False,True
4227-OJHAL,2022-01-01,Female,False,True,True
9220-CXRSC,2022-01-01,Female,False,True,True
4993-JCRGJ,2022-01-11,Male,False,False,False
9537-JALFH,2022-01-01,Male,False,True,True
6698-OXETB,2022-01-26,Male,False,False,False
2103-ZRXFN,2022-02-05,Male,False,False,False
3724-BSCVH,2022-01-27,Male,False,True,True
4877-TSOFF,2022-01-01,Female,False,True,True
9209-NWPGU,2022-01-01,Male,False,False,False
6961-VCPMC,2022-01-01,Male,True,True,False
7306-YDSOI,2022-01-01,Male,False,True,True
5288-AHOUP,2022-01-26,Male,True,False,False
6688-UZPWD,2022-01-26,Female,False,True,False
0655-YDGFJ,2022-01-08,Male,False,False,False
8468-EHYJA,2022-01-01,Female,False,True,False
6823-SIDFQ,2022-01-09,Male,False,False,False
1097-FSPVW,2022-01-01,Female,False,False,False
2839-RFSQE,2022-02-04,Female,False,False,False
8328-SKJNO,2022-01-14,Male,False,False,True
7010-ZMVBF,2022-01-19,Female,False,True,True
5201-CBWYG,2022-01-01,Male,False,True,True
0968-GSIKN,2022-02-05,Female,False,False,False
1965-DDBWU,2022-01-21,Male,False,False,False
9057-SIHCH,2022-02-03,Female,False,False,False
6352-GIGGQ,2022-01-01,Male,False,False,False
3635-QQRQD,2022-01-01,Male,False,False,False
6771-XWBDM,2022-01-01,Female,False,True,False
2897-DOVND,2022-02-04,Male,False,False,False
3082-YVEKW,2022-01-14,Female,False,True,True
0191-EQUUH,2022-01-12,Female,False,False,True
7134-HBPBS,2022-01-01,Female,True,False,False
3489-HHPFY,2022-02-04,Female,False,True,False
2926-JEJJC,2022-01-29,Female,False,False,False
8601-QACRS,2022-02-01,Female,False,False,False
4950-BDEUX,2022-01-02,Male,False,False,False
5789-LDFXO,2022-01-13,Male,False,False,False
0508-OOLTO,2022-02-04,Female,False,True,True
2984-TBYKU,2022-01-01,Male,False,True,True
9822-WMWVG,2022-01-01,Female,False,False,False
2391-SOORI,2022-02-02,Male,False,False,True
9040-KZVWO,2022-01-11,Male,False,False,False
2645-QTLMB,2022-01-30,Male,False,False,False
4806-HIPDW,2022-02-05,Female,False,True,False
1548-ARAGG,2022-02-02,Female,False,True,True
6339-RZCBJ,2022-01-01,Male,False,False,False
4424-TKOPW,2022-02-04,Male,True,False,False
4415-WNGVR,2022-01-25,Female,True,True,False
2522-AHJXR,2022-01-01,Male,False,True,False
0412-UCCNP,2022-01-01,Male,False,False,False
1816-FLZDK,2022-02-05,Male,False,False,False
7096-UCLNH,2022-02-05,Male,False,False,False
8443-ZRDBZ,2022-02-02,Male,False,False,False
9136-ALYBR,2022-02-05,Male,False,False,False
4615-PIVVU,2022-01-01,Female,False,False,False
8885-QSQBX,2022-02-05,Female,False,False,False
7479-NITWS,2022-01-30,Male,False,False,False
8617-ENBDS,2022-02-03,Male,False,False,False
9385-NXKDA,2022-01-01,Female,False,True,False
0430-IHCDJ,2022-01-22,Male,False,False,False
2959-MJHIC,2022-02-02,Male,False,True,False
6674-KVJHG,2022-01-26,Female,False,False,False
1814-DKOLC,2022-02-01,Female,False,False,False
4201-JMNGR,2022-02-05,Female,True,False,False
9351-HXDMR,2022-01-01,Male,False,True,False
3537-HPKQT,2022-01-01,Female,False,True,False
2129-ALKBS,2022-01-01,Female,False,True,True
5821-MMEIL,2022-01-01,Female,False,True,False
5960-WPXQM,2022-02-05,Male,False,False,False
0684-AOSIH,2022-02-05,Male,False,True,False
8260-NGFNY,2022-02-05,Female,False,False,False
1309-XGFSN,2022-01-01,Male,True,True,True
1866-RZZQS,2022-01-01,Male,True,False,False
6968-URWQU,2022-01-01,Male,False,True,False
4742-TXUEX,2022-01-01,Female,False,True,True
9631-XEYKE,2022-02-03,Male,False,False,False
8631-NBHFZ,2022-01-01,Male,True,True,True
1335-MXCSE,2022-01-01,Male,False,True,True
8873-TMKGR,2022-01-08,Male,False,False,False
8800-JOOCF,2022-01-25,Female,False,False,True
1469-LBJQJ,2022-01-01,Female,False,True,False
4958-XCBDQ,2022-01-02,Male,True,False,False
8337-UPOAQ,2022-01-27,Male,True,True,False
0064-YIJGF,2022-01-10,Male,False,True,True
2386-OWURY,2022-01-01,Female,False,False,False
1725-IQNIY,2022-01-01,Male,False,True,False
0310-VQXAM,2022-01-28,Male,False,False,False
6598-RFFVI,2022-02-04,Male,False,False,False
3453-RTHJQ,2022-01-31,Male,False,False,False
6712-OAWRH,2022-01-11,Female,True,False,False
6278-FEPBZ,2022-01-28,Female,False,False,False
4280-DLSHD,2022-01-29,Male,False,True,False
1508-DFXCU,2022-01-25,Male,False,False,False
8614-VGMMV,2022-01-22,Female,False,False,False
7868-BGSZA,2022-01-01,Male,False,True,False
2800-QQUSO,2022-01-01,Male,False,False,False
2930-UOTMB,2022-01-06,Female,False,False,False
7973-DZRKH,2022-01-01,Female,False,False,True
5914-DVBWJ,2022-01-19,Female,True,False,False
7698-YFGEZ,2022-02-05,Male,False,False,False
2533-QVMSK,2022-01-01,Male,False,True,False
9773-PEQBZ,2022-01-27,Male,False,False,False
8644-XLFBW,2022-02-05,Male,True,False,False
0650-BWOZN,2022-01-19,Female,True,False,False
8625-AZYZY,2022-01-13,Male,False,True,False
7785-RDVIG,2022-02-03,Female,False,True,True
9602-WCXPI,2022-01-01,Male,False,False,False
2903-YYTBW,2022-02-05,Male,False,True,True
3620-MWJNE,2022-02-04,Male,False,False,False
8573-JGCZW,2022-01-20,Male,False,False,False
6837-HAEVO,2022-01-01,Male,False,True,True
6701-YVNQG,2022-01-01,Male,False,True,False
9306-CPCBC,2022-02-03,Female,False,False,False
4304-XUMGI,2022-01-01,Male,True,True,True
9504-YAZWB,2022-01-01,Female,False,False,False
8819-ZBYNA,2022-01-01,Female,False,True,False
6174-NRBTZ,2022-01-01,Male,False,False,False
9481-IEBZY,2022-01-01,Male,True,True,False
1833-VGRUM,2022-02-05,Female,True,False,False
6137-NICCO,2022-01-31,Female,False,True,True
9065-ZCPQX,2022-01-01,Male,False,True,False
6402-EJMWF,2022-02-02,Male,False,False,False
3620-EHIMZ,2022-01-01,Female,False,True,True
3213-VVOLG,2022-02-06,Male,False,True,True
6870-ECSHE,2022-02-04,Female,False,False,False
8747-UDCOI,2022-01-01,Female,False,True,False
8374-XGEJJ,2022-01-01,Male,True,True,False
2656-TABEH,2022-02-02,Male,False,True,False
6946-LMSQS,2022-01-12,Male,True,True,False
4626-OZDTJ,2022-01-01,Female,False,True,False
9169-BSVIN,2022-01-25,Male,False,False,False
2325-ZUSFD,2022-01-01,Female,False,True,True
8194-PEEBY,2022-01-13,Female,False,True,True
6872-HXFNF,2022-01-01,Female,False,True,False
3932-CMDTD,2022-02-02,Female,False,False,False
7714-YXSMB,2022-01-11,Female,False,False,False
8387-UGUSU,2022-01-22,Female,False,True,True
1080-BWSYE,2022-01-01,Male,True,True,False
4039-HEUNW,2022-01-01,Male,True,True,False
1194-HVAIF,2022-01-10,Female,False,True,False
0812-WUPTB,2022-02-05,Male,True,True,False
3594-UVONA,2022-01-02,Female,False,False,False
0004-TLHLJ,2022-02-02,Male,False,False,False
1767-TGTKO,2022-01-29,Female,False,True,True
8439-LTUGF,2022-01-27,Male,False,False,False
8805-JNRAZ,2022-02-04,Female,False,False,False
5089-IFSDP,2022-01-01,Female,False,True,False
6418-HNFED,2022-01-01,Male,False,True,False
0206-OYVOC,2022-01-01,Female,False,True,True
7291-CDTMJ,2022-02-05,Male,False,False,False
7128-GGCNO,2022-01-01,Male,False,False,False
0237-YFUTL,2022-01-01,Female,False,True,False
7691-KGKGP,2022-01-01,Male,False,True,True
6710-HSJRD,2022-01-01,Male,False,True,False
3675-EQOZA,2022-02-01,Male,False,False,False
0840-DCNZE,2022-01-01,Male,False,False,False
1732-FEKLD,2022-01-01,Female,False,False,False
9862-KJTYK,2022-01-18,Male,False,False,True
0479-HMSWA,2022-01-11,Female,False,False,True
5854-KSRBJ,2022-01-01,Male,False,True,True
0365-BZUWY,2022-01-20,Male,False,True,False
4817-VYYWS,2022-01-07,Female,False,False,False
5701-SVCWR,2022-02-05,Female,False,False,True
3129-AAQOU,2022-01-18,Female,False,True,True
4922-CVPDX,2022-01-11,Female,False,True,False
1396-QWFBJ,2022-01-16,Female,False,True,True
1357-BIJKI,2022-01-01,Male,False,True,False
1099-BTKWT,2022-01-01,Female,False,True,False
5299-SJCZT,2022-02-03,Male,False,False,False
2018-PZKMU,2022-01-28,Male,False,True,True
7340-KEFQE,2022-01-01,Female,False,True,True
4570-QHXHL,2022-01-28,Female,False,False,False
2403-BCASL,2022-01-01,Male,True,True,True
7392-YYPYJ,2022-01-15,Male,False,False,False
2898-LSJGD,2022-01-16,Female,False,True,True
2223-GDSHL,2022-01-01,Male,False,True,True
7359-PTSXY,2022-02-05,Male,False,False,False
9470-RTWDV,2022-01-11,Male,False,True,True
2176-OSJUV,2022-01-01,Male,False,True,False
9348-YVOMK,2022-02-02,Male,False,False,False
8104-OSKWT,2022-01-25,Female,False,False,False
4521-YEEHE,2022-01-19,Female,False,True,False
4090-KPJIP,2022-02-03,Female,False,False,False
3786-WOVKF,2022-01-01,Female,True,True,False
4503-BDXBD,2022-01-26,Male,False,False,False
6086-ESGRL,2022-02-05,Female,False,False,False
2592-HODOV,2022-01-24,Male,False,False,False
3886-CERTZ,2022-01-01,Female,False,True,False
7995-ZHHNZ,2022-01-01,Male,False,True,False
3824-RHKVR,2022-01-20,Female,False,False,False
5816-SCGFC,2022-01-30,Female,True,False,False
5989-AXPUC,2022-01-01,Female,False,True,False
4979-HPRFL,2022-01-01,Male,False,True,True
8590-OHDIW,2022-01-01,Female,False,True,True
8015-IHCGW,2022-01-01,Female,False,True,True
2332-TODQS,2022-01-01,Female,False,False,False
9278-VZKCD,2022-01-01,Female,True,True,False
8008-OTEZX,2022-01-02,Female,False,True,True
2773-OVBPK,2022-01-01,Male,False,True,False
5999-LCXAO,2022-02-05,Female,False,False,False
5206-XZZQI,2022-01-01,Male,False,False,False
4803-LBYPN,2022-01-03,Male,False,True,True
5759-RCVCB,2022-02-03,Female,False,False,False
6372-RFVNS,2022-02-05,Female,False,True,False
2139-FQHLM,2022-01-18,Male,False,False,False
8261-GWDBQ,2022-01-01,Female,True,True,False
1093-YSWCA,2022-01-26,Male,False,False,False
8938-UMKPI,2022-01-01,Female,False,False,False
0991-BRRFB,2022-01-19,Male,False,False,False
3882-IYOIJ,2022-01-01,Female,False,True,True
8749-TZYEC,2022-01-01,Male,False,True,False
1755-FZQEC,2022-01-01,Male,False,False,False
3115-JPJDD,2022-01-01,Female,False,True,False
5600-KTXFM,2022-02-04,Male,False,True,True
3871-IKPYH,2022-02-05,Male,True,False,False
6319-IEJWJ,2022-01-17,Male,False,True,True
9025-AOMKI,2022-01-31,Female,False,False,False
6339-TBELP,2022-01-01,Male,False,False,False
7964-YESJC,2022-01-13,Female,False,True,False
6173-GOLSU,2022-01-01,Male,True,True,False
5275-SQEIZ,2022-02-05,Male,False,False,False
7716-YTYHG,2022-01-01,Female,False,True,True
9938-ZREHM,2022-01-01,Female,False,True,False
7950-XWOVN,2022-01-26,Male,False,False,False
4390-KYULV,2022-02-03,Male,False,True,False
4647-MUZON,2022-01-19,Female,False,True,False
9702-AIUJO,2022-01-01,Male,False,True,True
8849-PRIQJ,2022-01-01,Female,False,True,True
8851-RAGOV,2022-01-12,Female,False,True,False
1304-NECVQ,2022-02-04,Female,True,False,False
5396-IZEPB,2022-01-28,Male,False,False,False
1729-VLAZJ,2022-01-27,Female,False,False,True
8285-ABVLB,2022-01-01,Female,False,True,False
0701-TJSEF,2022-01-28,Male,False,False,False
5712-VBOXD,2022-02-02,Female,False,False,False
6629-LADHQ,2022-02-04,Female,False,False,False
8945-GRKHX,2022-02-05,Female,False,False,True
1559-DTODC,2022-01-18,Male,False,False,False
4797-MIWUM,2022-01-30,Male,False,True,True
6959-UWKHF,2022-02-05,Male,False,False,False
8720-RQSBJ,2022-02-05,Male,True,False,False
4537-CIBHB,2022-01-28,Female,False,True,True
3815-SLMEF,2022-02-03,Female,False,False,False
5154-VEKBL,2022-01-28,Female,False,False,False
4324-AHJKS,2022-02-01,Female,False,False,False
4355-CVPVS,2022-01-01,Female,False,True,True
4495-LHSSK,2022-01-19,Female,False,False,True
5655-JSMZM,2022-01-01,Male,True,False,False
5915-ANOEI,2022-01-01,Male,False,True,False
9861-PDSZP,2022-01-01,Female,False,False,False
4505-EXZHB,2022-01-31,Female,True,False,False
7225-CBZPL,2022-01-20,Male,True,True,False
6704-UTUKK,2022-01-08,Male,False,True,False
4587-VVTOX,2022-01-31,Female,False,True,False
2019-HDCZY,2022-01-01,Male,False,True,False
4652-NNHNY,2022-01-21,Male,False,True,False
8788-DOXSU,2022-01-01,Male,False,False,False
7404-JLKQG,2022-02-03,Female,False,False,False
7421-ZLUPA,2022-01-29,Female,False,False,False
8972-HJWNV,2022-01-30,Female,True,True,False
3274-NSDWE,2022-01-01,Female,False,False,False
2632-IVXVF,2022-01-01,Female,False,True,True
3692-JHONH,2022-01-01,Female,True,True,False
8915-NNTRC,2022-01-01,Male,False,True,True
5914-GXMDA,2022-01-05,Female,False,True,False
7463-IFMQU,2022-01-01,Female,False,True,False
2920-RNCEZ,2022-02-05,Male,False,True,True
2541-YGPKE,2022-01-01,Male,False,True,True
8515-OCTJS,2022-01-12,Female,False,False,False
5382-TEMLV,2022-01-01,Male,False,False,False
3441-CGZJH,2022-01-01,Female,False,True,True
9592-ERDKV,2022-01-01,Male,False,True,False
2860-RANUS,2022-01-17,Female,True,False,False
5261-QSHQM,2022-02-02,Female,False,False,False
4778-IZARL,2022-01-01,Male,False,True,False
0432-CAJZV,2022-02-03,Male,False,False,False
7008-LZVOZ,2022-01-01,Male,False,True,True
8868-WOZGU,2022-01-09,Male,False,False,False
1200-TUZHR,2022-01-29,Female,True,False,False
9365-CSLBQ,2022-01-01,Male,False,False,True
1334-FJSVR,2022-02-05,Male,False,False,False
5884-FBCTL,2022-01-01,Female,False,True,True
7130-CTCUS,2022-01-21,Male,True,True,False
6242-FEGFD,2022-01-01,Male,False,True,False
7625-XCQRH,2022-01-26,Female,False,False,False
6194-HBGQN,2022-01-01,Male,False,False,False
7634-WSWDB,2022-01-29,Female,False,False,True
6986-IXNDM,2022-01-23,Male,False,False,False
1731-TVIUK,2022-02-02,Female,False,False,False
2987-BJXIK,2022-01-01,Female,False,False,False
9769-TSBZE,2022-01-01,Female,False,False,True
0406-BPDVR,2022-01-01,Female,True,True,False
0618-XWMSS,2022-01-09,Male,False,False,True
1395-WSWXR,2022-01-13,Male,False,False,False
6023-GSSXW,2022-01-01,Female,False,True,False
6752-APNJL,2022-01-01,Male,False,True,True
5276-KQWHG,2022-02-04,Female,True,False,False
0420-HLGXF,2022-01-01,Female,True,False,False
7446-KQISO,2022-01-01,Male,False,True,True
9823-EALYC,2022-01-01,Male,False,True,True
0582-AVCLN,2022-01-01,Female,False,False,False
5803-NQJZO,2022-01-01,Male,False,True,False
2565-JSLRY,2022-02-05,Male,False,False,False
2607-DHDAK,2022-01-01,Male,False,True,True
1073-XXCZD,2022-01-01,Male,False,True,False
0743-HRVFF,2022-01-01,Female,False,True,True
4006-HKYHO,2022-01-01,Male,False,False,False
3727-JEZTU,2022-02-05,Female,False,False,False
8143-ETQTI,2022-01-14,Female,False,True,True
6689-KXGBO,2022-02-05,Female,False,False,False
9667-TKTVZ,2022-02-04,Female,False,False,False
3657-COGMW,2022-01-01,Female,True,False,False
8570-KLJYJ,2022-01-01,Female,False,False,False
7754-IXRMC,2022-02-05,Female,False,False,False
9473-CBZOP,2022-01-09,Female,False,False,False
2969-WGHQO,2022-01-30,Female,False,True,True
6615-NGGZJ,2022-01-23,Male,False,False,False
4334-HOWRP,2022-01-01,Male,True,True,False
4255-DDUOU,2022-02-05,Female,False,True,True
5863-OOKCL,2022-01-27,Female,False,False,False
1686-STUHN,2022-01-01,Male,False,False,False
1329-VHWNP,2022-01-30,Female,False,False,False
2984-MIIZL,2022-02-02,Male,False,False,False
0266-GMEAO,2022-01-01,Male,False,True,True
5590-YRFJT,2022-01-17,Female,False,True,False
5574-NXZIU,2022-01-01,Male,False,False,False
0019-GFNTW,2022-01-01,Female,False,False,False
4256-ZWTZI,2022-02-01,Female,False,False,True
8309-PPCED,2022-01-01,Female,False,True,False
4098-NAUKP,2022-01-01,Male,True,True,True
5196-WPYOW,2022-01-01,Male,False,True,True
4608-LCIMN,2022-01-29,Male,False,True,True
1485-YDHMM,2022-01-01,Male,False,True,True
4054-CUMIA,2022-01-19,Female,False,True,True
0603-TPMIB,2022-01-01,Female,False,True,True
2525-GVKQU,2022-01-01,Female,False,False,False
8161-QYMTT,2022-01-30,Male,False,False,False
9581-GVBXT,2022-01-01,Male,False,True,True
5862-BRIXZ,2022-01-01,Male,False,False,False
5404-GGUKR,2022-02-01,Male,False,False,False
3308-JSGML,2022-01-01,Male,True,True,False
2126-GSEGL,2022-01-01,Female,False,True,False
3677-TNKIO,2022-01-23,Female,False,False,False
0440-QEXBZ,2022-01-01,Female,False,False,False
2434-EEVDB,2022-01-01,Female,False,True,False
6762-QVYJO,2022-01-01,Female,False,True,True
6199-IWKGC,2022-01-01,Female,True,True,False
2675-DHUTR,2022-01-01,Male,True,True,False
8152-VETUR,2022-01-01,Female,False,True,False
9667-EQRXU,2022-01-07,Female,True,False,False
7446-YPODE,2022-01-26,Male,True,False,False
9522-BNTHX,2022-01-03,Female,True,False,False
4676-WLUHT,2022-01-01,Male,False,False,False
3329-WDIOK,2022-02-03,Female,False,False,False
7980-MHFLQ,2022-01-01,Female,False,True,True
2873-ZLIWT,2022-01-01,Female,False,True,True
3415-TAILE,2022-02-04,Female,False,True,True
0757-WCUUZ,2022-01-01,Male,False,True,True
1629-DQQVB,2022-01-23,Female,False,False,False
1915-IOFGU,2022-02-05,Female,False,False,False
3045-XETSH,2022-01-27,Female,False,False,False
0374-AACSZ,2022-02-05,Female,False,False,False
7239-HZZCX,2022-02-05,Male,False,False,False
4872-VXRIL,2022-01-01,Male,False,False,False
9140-CZQZZ,2022-01-01,Female,False,True,False
3423-HHXAO,2022-01-23,Female,False,True,True
9938-TKDGL,2022-01-01,Male,False,True,True
0531-ZZJWQ,2022-01-01,Male,True,True,False
6537-QLGEX,2022-01-21,Female,False,False,False
2688-BHGOG,2022-01-28,Male,True,False,False
7683-CBDKJ,2022-01-23,Male,False,True,True
0946-CLJTI,2022-01-01,Male,True,True,False
3160-TYXLT,2022-01-01,Male,False,False,False
1325-USMEC,2022-01-01,Male,False,True,False
0916-QOFDP,2022-01-23,Female,True,True,True
0628-CNQRM,2022-01-15,Male,False,True,True
5606-AMZBO,2022-01-27,Female,False,True,False
6199-IPCAO,2022-01-08,Female,False,True,True
7665-TOALD,2022-02-05,Female,False,False,False
0112-QWPNC,2022-01-01,Male,False,True,False
0324-BRPCJ,2022-01-01,Female,True,True,False
2777-PHDEI,2022-02-05,Female,False,False,False
5640-CAXOA,2022-01-07,Female,False,False,False
2235-EZAIK,2022-01-01,Female,False,True,False
3847-BAERP,2022-01-27,Female,False,False,False
1196-AMORA,2022-01-30,Male,False,False,False
4282-YMKNA,2022-01-28,Female,False,False,False
1453-RZFON,2022-02-05,Female,False,False,True
8263-OKETD,2022-01-17,Female,False,False,False
0670-KDOMA,2022-02-05,Female,False,False,False
2476-YGEFM,2022-01-08,Female,False,False,False
8687-BAFGU,2022-02-05,Male,False,False,False
0641-EVBOJ,2022-02-03,Male,False,False,False
0829-XXPLX,2022-01-17,Female,False,False,False
9974-JFBHQ,2022-01-01,Male,False,False,True
5356-RHIPP,2022-02-05,Male,False,False,False
6624-JDRDS,2022-01-31,Female,False,False,False
0608-JDVEC,2022-01-01,Male,False,True,False
9780-FKVVF,2022-01-31,Male,False,False,False
1919-RTPQD,2022-01-30,Male,False,True,True
5214-NLTIT,2022-01-01,Male,False,True,True
3345-PBBFH,2022-01-29,Male,False,True,False
5055-BRMNE,2022-01-01,Female,False,True,True
9189-JWSHV,2022-01-13,Female,True,True,False
2190-PHBHR,2022-01-01,Female,False,True,False
2650-GYRYL,2022-01-04,Male,False,True,True
0746-JTRFU,2022-02-04,Male,False,False,False
5208-FVQKB,2022-01-01,Male,False,True,False
7184-LRUUR,2022-01-15,Female,False,False,False
6627-CFOSN,2022-01-01,Female,False,False,False
3982-JGSFD,2022-01-01,Male,False,False,False
1574-DYCWE,2022-01-01,Female,False,True,True
7247-XOZPB,2022-01-01,Male,False,True,False
2466-FCCPT,2022-01-17,Female,False,True,True
6211-WWLTF,2022-01-01,Male,False,True,False
4826-TZEVA,2022-01-01,Female,False,False,False
6016-NXBNJ,2022-01-02,Male,False,False,False
9138-EFSMO,2022-01-11,Male,False,True,True
0576-WNXXC,2022-01-10,Male,True,True,False
4632-XJMEX,2022-01-01,Male,False,False,True
8910-LEDAG,2022-01-03,Male,True,True,False
3452-GWUIN,2022-01-18,Female,True,True,False
2716-GFZOR,2022-01-01,Male,False,True,False
3724-UCSHY,2022-01-31,Male,False,True,True
8626-XHBIE,2022-01-01,Male,False,False,True
4628-CTTLA,2022-01-01,Male,False,False,False
3192-LNKRK,2022-01-03,Male,False,True,True
4439-YRNVD,2022-01-27,Female,False,False,False
2876-VBBBL,2022-02-05,Female,False,False,False
6834-NXDCA,2022-01-24,Female,False,False,False
2208-UGTGR,2022-01-01,Male,False,False,False
3005-TYFRD,2022-01-01,Female,False,True,False
8670-MEFCP,2022-01-01,Female,False,True,True
3079-BCHLN,2022-01-01,Male,False,True,False
7777-UNYHB,2022-01-25,Female,False,True,True
5597-GLBUC,2022-02-05,Female,False,False,False
7278-CKDNC,2022-01-13,Male,True,False,False
2748-MYRVK,2022-01-01,Female,False,False,False
8450-UYIBU,2022-01-02,Female,True,False,False
2969-VAPYH,2022-01-01,Female,False,False,False
4822-YCXMX,2022-01-12,Male,False,False,False
7181-OQCUT,2022-01-16,Male,False,False,False
8474-UMLNT,2022-01-24,Female,False,False,False
9821-POOTN,2022-01-02,Male,False,True,False
3836-FZSDJ,2022-01-01,Male,True,True,False
9142-XMYJH,2022-01-08,Female,False,False,False
6559-ILWKJ,2022-01-01,Male,False,True,False
0187-QSXOE,2022-01-30,Male,True,True,False
7733-UDMTP,2022-01-01,Female,True,False,False
2649-HWLYB,2022-01-01,Male,False,True,False
5214-CHIWJ,2022-01-10,Male,False,False,False
4229-CZMLL,2022-01-31,Male,False,False,False
6904-JLBGY,2022-01-01,Female,True,False,False
2465-BLLEU,2022-02-05,Male,False,False,False
1685-VAYJF,2022-01-26,Male,False,False,False
8874-EJNSR,2022-01-01,Male,False,True,True
6917-YACBP,2022-01-01,Female,True,False,False
5049-MUBWG,2022-01-11,Male,False,False,False
4223-WOZCM,2022-02-04,Male,True,False,False
0769-MURVM,2022-01-01,Female,False,True,True
9253-VIFJQ,2022-01-01,Male,False,True,False
7030-FZTFM,2022-01-01,Male,False,True,True
9741-YLNTD,2022-01-31,Male,False,False,False
5917-RYRMG,2022-01-05,Male,True,False,False
5120-ZBLAI,2022-01-01,Female,False,True,False
1194-BHJYC,2022-01-01,Male,False,True,False
3663-MITLP,2022-01-22,Female,False,False,False
0906-QVPMS,2022-01-01,Male,False,True,False
9025-ZRPVR,2022-01-28,Male,False,False,False
1905-OEILC,2022-02-05,Female,False,False,False
7858-GTZSP,2022-01-25,Female,False,False,False
3285-UCQVC,2022-01-01,Female,False,False,False
6248-BSHKG,2022-01-01,Male,False,True,True
4685-TFLLS,2022-01-19,Male,False,True,True
3470-BTGQO,2022-01-16,Male,False,False,True
1209-VFFOC,2022-01-01,Male,False,True,True
8224-DWCKX,2022-01-25,Male,True,False,False
5482-PLVPE,2022-02-04,Female,True,False,False
4553-DVPZG,2022-01-01,Female,False,True,False
4902-OHLSK,2022-01-08,Female,True,False,False
6917-IAYHD,2022-02-05,Male,False,False,True
0495-ZBNGW,2022-02-01,Male,True,True,False
8620-RJPZN,2022-02-05,Female,False,False,False
7572-KPVKK,2022-01-01,Male,False,False,True
2642-MAWLJ,2022-01-01,Female,False,True,True
2357-COQEK,2022-01-09,Female,True,False,False
7103-ZGVNT,2022-01-01,Female,False,True,True
3737-GCSPV,2022-01-26,Female,False,True,False
2027-WKXMW,2022-01-01,Female,False,True,False
7137-NAXML,2022-01-14,Male,False,False,False
2428-ZMCTB,2022-01-27,Male,False,False,False
2961-VNFKL,2022-01-01,Female,False,True,False
1768-HNVGJ,2022-01-01,Female,True,False,False
6963-KQYQB,2022-01-01,Female,False,True,True
5934-RMPOV,2022-01-15,Female,False,False,True
1207-BLKSA,2022-01-01,Female,False,True,True
4088-YLDSU,2022-01-01,Male,False,True,False
8316-BBQAY,2022-01-01,Female,False,False,False
1166-PQLGG,2022-01-01,Female,False,True,True
3146-JTQHR,2022-01-27,Male,False,True,False
4291-YZODP,2022-01-30,Female,False,False,True
4395-PZMSN,2022-02-01,Male,True,False,False
6427-FEFIG,2022-01-13,Female,False,True,True
0017-IUDMW,2022-01-01,Female,False,True,True
8706-HRADD,2022-01-16,Male,False,False,False
9955-QOPOY,2022-01-01,Male,False,True,False
4385-ZKVNW,2022-01-01,Male,False,True,True
5446-DKWYW,2022-01-01,Female,True,True,True
2034-CGRHZ,2022-01-13,Male,True,False,False
5797-APWZC,2022-02-05,Female,False,False,False
3683-QKIUE,2022-01-31,Female,False,False,False
4228-ZGYUW,2022-02-02,Male,False,False,False
9031-ZVQPT,2022-01-01,Male,False,True,False
2990-IAJSV,2022-01-01,Male,False,False,False
8107-KNCIM,2022-01-23,Male,True,True,False
9027-YFHQJ,2022-01-30,Male,False,False,False
5176-LDKUH,2022-01-01,Female,False,False,False
4644-OBGFZ,2022-01-01,Male,False,True,True
7926-IJOOU,2022-02-05,Male,False,False,False
6480-YAGIY,2022-01-01,Male,False,False,False
4029-HPFVY,2022-02-03,Male,False,False,False
7602-DBTOU,2022-01-01,Female,False,True,False
5345-BMKWB,2022-01-29,Male,False,True,False
3519-ZKXGG,2022-02-03,Female,False,True,False
5457-COLHT,2022-01-01,Male,False,True,True
6416-TVAIH,2022-02-05,Male,False,True,True
5451-YHYPW,2022-01-01,Female,True,True,False
5108-ADXWO,2022-01-26,Male,False,False,False
7998-WNZEM,2022-01-01,Male,False,False,False
3066-RRJIO,2022-02-05,Female,False,False,False
4664-NJCMS,2022-01-04,Female,False,True,False
0307-BCOPK,2022-01-21,Female,False,False,False
7629-WFGLW,2022-01-01,Female,True,True,False
