user_id,months_active,plan_stream_tv,plan_stream_movies,contract_type,paperless_billing,monthly_fee,total_paid,net_service
5828-AVIPD,19,True,True,One year,True,100.95,1875.55,Fiber optic
1843-TLSGD,13,,,Two year,False,20.85,272.35,No
9626-VFRGG,41,True,False,Month-to-month,True,88.5,3645.05,Fiber optic
7075-BNDVQ,4,False,False,Month-to-month,False,35.0,135.75,DSL
9143-CANJF,24,False,False,Month-to-month,False,55.15,1319.85,DSL
7284-BUYEC,5,True,True,Month-to-month,True,50.95,229.4,DSL
2041-JIJCI,5,False,True,Month-to-month,True,64.0,370.25,DSL
1086-LXKFY,1,False,False,Month-to-month,True,69.1,69.1,Fiber optic
4900-MSOMT,72,True,False,Two year,False,80.2,5714.2,DSL
2229-VWQJH,24,False,False,Month-to-month,True,49.3,1233.25,DSL
9194-GFVOI,42,True,True,Two year,False,84.35,3571.6,DSL
1336-EZFZY,4,,,Month-to-month,False,20.05,83.3,No
4282-MSACW,68,True,True,One year,True,117.2,8035.95,Fiber optic
1403-LKLIK,33,,,One year,False,20.1,579.4,No
2636-ALXXZ,1,False,False,Month-to-month,True,69.6,69.6,Fiber optic
7774-OJSXI,31,True,True,One year,True,103.45,3066.45,Fiber optic
7786-WBJYI,4,False,False,Month-to-month,False,77.95,305.55,Fiber optic
0136-IFMYD,69,True,True,Two year,True,109.95,7634.25,Fiber optic
5144-TVGLP,38,True,True,Month-to-month,False,94.75,3653.0,Fiber optic
9643-AVVWI,3,False,False,Month-to-month,True,80.0,241.3,Fiber optic
0253-ZTEOB,48,True,True,Two year,False,79.65,3870.3,DSL
2706-QZIHY,15,,,Two year,False,25.2,387.9,No
6061-PQHMK,25,,,One year,False,19.9,527.5,No
9885-CSMWE,1,True,False,Month-to-month,False,78.45,78.45,Fiber optic
6137-MFAJN,48,True,False,Month-to-month,True,44.8,2104.55,DSL
9122-UMROB,1,,,Month-to-month,False,20.3,20.3,No
4232-JGKIY,1,,,Month-to-month,False,19.2,19.2,No
2402-TAIRZ,37,False,False,One year,False,80.05,3019.1,Fiber optic
9659-ZTWSM,66,True,True,One year,True,107.35,7051.95,Fiber optic
9139-TWBAS,26,True,False,One year,False,47.85,1190.5,DSL
6685-GBWJZ,63,True,False,One year,False,70.8,4448.8,DSL
5016-ETTFF,10,False,False,Month-to-month,False,29.5,255.25,DSL
3866-MDTUB,2,True,True,Month-to-month,True,70.75,146.9,DSL
2195-VVRJF,18,False,True,Month-to-month,True,59.1,1011.05,DSL
3913-RDSJZ,64,,,Two year,False,25.55,1714.95,No
8058-JMEQO,9,False,True,Month-to-month,True,84.45,762.5,Fiber optic
4203-QGNZA,28,,,Month-to-month,False,20.25,535.35,No
5043-TRZWM,1,False,False,Month-to-month,False,75.55,75.55,Fiber optic
0697-ZMSWS,4,False,True,Month-to-month,True,85.65,338.9,Fiber optic
7657-DYEPJ,38,True,False,One year,True,70.15,2497.35,DSL
9494-BDNNC,66,False,True,One year,False,95.3,6273.4,Fiber optic
1640-PLFMP,1,False,False,Month-to-month,True,70.25,70.25,Fiber optic
5366-OBVMR,18,False,False,Month-to-month,True,50.3,908.75,DSL
8276-MQBYC,51,True,True,Month-to-month,True,97.8,4913.3,Fiber optic
7644-OMVMY,0,,,Two year,False,19.85,0.0,No
7593-XFKDI,1,False,False,Month-to-month,False,46.3,46.3,DSL
4573-JKNAE,12,,,Two year,False,19.35,212.3,No
0337-CNPZE,41,True,True,Month-to-month,True,106.3,4443.45,Fiber optic
9817-APLHW,12,,,Month-to-month,False,25.0,316.2,No
8380-MQINP,55,,,Two year,False,20.3,1079.05,No
0840-DFEZH,7,False,False,Month-to-month,True,75.35,564.65,Fiber optic
1513-XNPPH,12,False,True,Month-to-month,True,89.4,1095.65,Fiber optic
8690-ZVLCL,68,True,True,Two year,False,88.0,6161.9,DSL
6015-VVHHE,5,True,False,Month-to-month,True,83.15,446.05,Fiber optic
1125-SNVCK,49,False,False,Month-to-month,False,43.8,2106.05,DSL
0384-LPITE,40,True,True,One year,False,62.05,2511.55,DSL
4616-EWBNJ,16,,,One year,False,20.1,318.6,No
6347-DCUIK,10,False,False,Month-to-month,True,74.15,811.8,Fiber optic
1335-HQMKX,72,True,True,One year,True,101.35,7323.15,Fiber optic
2545-EBUPK,2,False,True,Month-to-month,True,84.05,186.05,Fiber optic
6923-AQONU,23,,,Two year,False,20.9,454.0,No
2172-EJXVF,71,True,True,One year,True,105.9,7521.95,Fiber optic
0897-FEGMU,11,True,True,Month-to-month,True,99.5,1056.95,Fiber optic
7663-RGWBC,1,False,False,Month-to-month,True,44.15,44.15,DSL
1120-BMWUB,16,False,False,Month-to-month,True,53.9,834.15,DSL
9124-LHCJQ,1,False,True,Month-to-month,True,85.45,85.45,Fiber optic
4536-PLEQY,12,False,True,Month-to-month,True,85.05,999.8,Fiber optic
7029-IJEJK,54,False,True,One year,False,44.1,2369.7,DSL
8871-JLMHM,68,False,False,Two year,False,90.2,6297.65,Fiber optic
2235-ZGKPT,4,False,False,Month-to-month,False,50.85,239.55,DSL
3891-PUQOD,1,False,True,Month-to-month,False,59.2,59.2,DSL
5447-VYTKW,27,False,False,Month-to-month,False,53.45,1461.45,DSL
3623-FQBOX,21,,,Month-to-month,True,19.95,416.4,No
0689-NKYLF,13,True,False,Month-to-month,True,83.2,1060.6,Fiber optic
8659-HDIYE,64,False,True,Month-to-month,False,74.65,4869.35,DSL
3658-KIBGF,1,False,False,Month-to-month,True,54.9,54.9,DSL
3474-BAFSJ,57,True,True,Two year,True,57.5,3265.95,DSL
5519-YLDGW,21,True,True,Month-to-month,True,103.9,2254.2,Fiber optic
3865-ZFZIB,19,,,Two year,False,19.65,358.15,No
1855-AGAWH,31,True,True,One year,True,93.8,2939.8,Fiber optic
7109-CQYUZ,52,True,True,Two year,True,89.25,4652.4,DSL
1370-GGAWX,46,False,True,One year,True,94.15,4408.45,Fiber optic
4680-KUTAJ,11,False,False,Month-to-month,True,55.6,580.8,DSL
5307-UVGNB,53,False,True,Month-to-month,True,48.7,2495.2,DSL
4946-EDSEW,11,,,Month-to-month,True,19.25,180.3,No
2883-ILGWO,57,True,True,Month-to-month,True,104.9,5913.95,Fiber optic
2516-VQRRV,2,False,False,Month-to-month,True,75.45,158.4,Fiber optic
7580-UGXNC,2,False,False,Month-to-month,False,54.85,104.2,DSL
3642-BYHDO,71,,,Two year,False,19.9,1389.35,No
9629-NHXFW,1,,,Month-to-month,True,19.4,19.4,No
2696-RZVZW,68,,,Two year,False,25.05,1629.2,No
5766-FTRTS,72,True,True,Two year,False,84.45,6033.1,DSL
0396-HUJBP,2,,,Month-to-month,False,19.3,44.4,No
5178-LMXOP,1,True,True,Month-to-month,True,95.1,95.1,Fiber optic
8879-ZKJOF,41,True,True,One year,True,79.85,3320.75,DSL
6285-FTQBF,72,,,Two year,False,25.55,1867.7,No
8185-UPYBR,6,False,False,Month-to-month,True,75.5,438.0,Fiber optic
4585-HETAI,4,False,False,Month-to-month,True,73.75,325.45,Fiber optic
7526-BEZQB,12,True,True,Month-to-month,True,96.05,1148.1,Fiber optic
1474-JUWSM,58,False,True,One year,True,68.4,3972.25,DSL
3530-CRZSB,7,,,Month-to-month,False,20.65,155.9,No
8498-XXGWA,65,False,False,Month-to-month,True,55.15,3673.15,DSL
9617-INGJY,1,False,False,Month-to-month,True,70.6,70.6,Fiber optic
0621-TSSMU,56,,,One year,False,19.95,1126.75,No
7234-KMNRQ,4,,,Month-to-month,False,19.0,73.45,No
7636-PEPNS,58,False,False,One year,True,44.1,2413.05,DSL
4683-WYDOU,62,True,True,Two year,True,107.6,6912.7,Fiber optic
9052-DHNKM,26,False,False,One year,False,61.55,1581.95,DSL
6794-HKIAJ,62,False,False,Month-to-month,False,90.7,5586.45,Fiber optic
5578-NKCXI,58,True,True,One year,False,99.25,5846.65,Fiber optic
1642-HMARX,68,True,True,Two year,True,91.7,6424.7,DSL
3096-WPXBT,61,False,True,One year,True,100.7,6018.65,Fiber optic
8434-PNQZX,42,True,True,Two year,True,78.45,3373.4,DSL
5950-AAAGJ,18,True,False,Month-to-month,False,84.3,1537.9,Fiber optic
4299-OPXEJ,56,,,Two year,True,19.55,1080.55,No
4951-UKAAQ,4,False,True,Month-to-month,True,88.95,355.2,Fiber optic
9618-LFJRU,4,,,Month-to-month,False,20.45,82.85,No
6693-DJWTY,35,False,False,One year,False,55.6,2016.45,DSL
0744-GKNGE,64,False,False,Month-to-month,True,86.8,5327.25,Fiber optic
6447-EGDIV,31,,,One year,False,20.95,683.25,No
1167-OYZJF,67,,,Two year,True,20.05,1263.05,No
2108-YKQTY,4,False,False,Month-to-month,False,50.7,151.3,DSL
4806-DXQCE,70,True,True,Two year,True,113.65,7714.65,Fiber optic
4918-QLLIW,3,True,False,Month-to-month,False,53.4,188.7,DSL
7056-IMHCC,53,True,True,Month-to-month,True,101.9,5549.4,Fiber optic
4854-SSLTN,2,False,False,Two year,False,59.5,130.5,DSL
5294-DMSFH,29,True,True,Month-to-month,True,87.8,2621.75,Fiber optic
4837-PZTIC,47,False,False,Two year,False,41.9,1875.25,DSL
1625-JAIIY,68,True,False,One year,True,83.0,5685.8,Fiber optic
0603-OLQDC,12,True,True,Month-to-month,True,69.85,837.5,DSL
3272-VUHPV,8,False,False,Month-to-month,False,56.3,401.5,DSL
4176-FXYBO,54,True,True,Month-to-month,False,109.55,6118.95,Fiber optic
1063-DHQJF,69,True,False,Two year,True,92.15,6480.9,Fiber optic
8663-UPDGF,26,True,False,Month-to-month,True,69.5,1800.05,DSL
6719-FGEDO,72,False,False,Two year,True,97.0,7104.2,Fiber optic
1837-YQUCE,70,True,True,Two year,True,58.35,4214.25,DSL
2947-DOMLJ,1,False,False,Month-to-month,False,50.6,50.6,DSL
4112-LUEIZ,10,True,True,Month-to-month,True,89.5,863.1,Fiber optic
0369-ZGOVK,28,False,False,One year,True,70.4,1992.2,Fiber optic
4510-HIMLV,1,False,False,Month-to-month,True,69.8,69.8,Fiber optic
9919-KNPOO,21,True,True,Month-to-month,True,94.3,1948.35,Fiber optic
8749-JMNKX,51,True,False,Month-to-month,True,93.8,4750.95,Fiber optic
7872-BAAZR,53,,,One year,False,19.55,1007.9,No
9391-LMANN,53,False,True,One year,False,95.95,5036.9,Fiber optic
2430-USGXP,24,True,True,Month-to-month,True,101.05,2391.8,Fiber optic
8174-TBVCF,70,True,True,Two year,True,94.8,6859.05,DSL
1698-XFZCI,61,True,True,One year,True,107.75,6521.9,Fiber optic
1877-HKBQX,11,False,False,One year,True,54.6,617.85,DSL
4450-DLLMH,2,False,False,Month-to-month,True,71.3,157.75,Fiber optic
0428-AXXLJ,25,,,One year,True,19.5,516.3,No
2746-DIJLO,41,False,False,One year,True,56.3,2364.0,DSL
5955-ERIHD,18,True,True,Month-to-month,True,94.7,1687.95,Fiber optic
0917-EZOLA,72,True,True,Two year,True,104.15,7689.95,Fiber optic
3508-VLHCZ,71,True,True,Two year,True,90.55,6239.05,DSL
4086-ATNFV,34,False,False,One year,True,60.8,2042.05,DSL
0468-YRPXN,29,True,True,Month-to-month,True,98.8,2807.1,Fiber optic
5996-NRVXR,40,True,False,One year,True,98.15,4116.8,Fiber optic
3739-YBWAB,36,False,False,One year,False,35.35,1317.95,DSL
7047-FWEYA,46,True,True,One year,True,103.15,4594.65,Fiber optic
2000-MPKCA,58,True,True,One year,True,107.75,6332.75,Fiber optic
9762-YAQAA,39,False,False,One year,False,81.4,3213.75,Fiber optic
5949-EBSQK,4,False,True,Month-to-month,False,61.45,229.55,DSL
5473-KHBPS,52,True,False,One year,True,95.7,4976.15,Fiber optic
0100-DUVFC,70,True,True,One year,True,104.8,7308.95,Fiber optic
5397-TUPSH,65,False,False,One year,True,70.95,4555.2,Fiber optic
8950-MTZNV,1,False,False,Month-to-month,True,44.95,44.95,DSL
0326-VDYXE,70,True,True,One year,True,97.65,6982.5,Fiber optic
6773-LQTVT,29,False,False,Month-to-month,True,35.65,1025.15,DSL
7274-RTAPZ,1,True,True,Month-to-month,True,90.55,90.55,Fiber optic
0436-TWFFZ,67,True,True,Two year,True,85.25,5714.2,DSL
8566-YPRGL,1,,,Month-to-month,True,19.5,19.5,No
0311-UNPFF,26,True,True,Month-to-month,True,88.8,2274.35,Fiber optic
6609-MXJHJ,30,,,Two year,True,25.1,789.55,No
2669-OIDSD,48,True,True,Month-to-month,True,100.05,4834.0,Fiber optic
8400-WZICQ,55,False,False,Month-to-month,False,55.7,3131.8,DSL
3834-XUIFC,7,False,True,Month-to-month,True,85.2,602.55,Fiber optic
9576-SYUHJ,37,True,False,Month-to-month,True,91.15,3369.25,Fiber optic
0410-IPFTY,31,False,True,Month-to-month,True,83.85,2674.15,Fiber optic
2831-EBWRN,4,False,False,Month-to-month,True,45.9,199.75,DSL
9430-NKQLY,72,,,Two year,True,25.1,1790.8,No
8414-MYSHR,5,True,True,Month-to-month,True,91.4,449.75,Fiber optic
0247-SLUJI,1,,,Month-to-month,False,19.7,19.7,No
9402-ORRAH,15,True,True,Month-to-month,True,91.5,1400.3,Fiber optic
6483-OATDN,8,False,False,Month-to-month,True,51.3,411.6,DSL
1293-HHSHJ,35,,,One year,False,21.1,741.0,No
4840-ORQXB,56,True,True,Month-to-month,False,104.75,5841.35,Fiber optic
7599-FKVXZ,42,True,True,Month-to-month,True,106.15,4512.7,Fiber optic
3982-DQLUS,65,False,False,Month-to-month,True,85.75,5688.45,Fiber optic
8610-ZIKJJ,2,,,One year,False,20.3,31.9,No
3756-VNWDH,65,True,True,One year,True,100.75,6674.65,Fiber optic
7801-KICAO,18,False,False,Month-to-month,True,74.15,1345.75,Fiber optic
7673-LPRNY,23,True,True,One year,True,78.55,1843.05,DSL
8229-TNIQA,4,False,False,Month-to-month,True,45.3,196.95,DSL
6060-QBMGV,70,,,Two year,False,19.85,1433.8,No
7339-POGZN,4,False,False,Month-to-month,False,50.7,214.55,DSL
2828-SLQPF,19,False,False,Month-to-month,True,45.0,865.85,DSL
4465-VDKIQ,18,False,False,Month-to-month,False,77.8,1358.6,Fiber optic
2921-XWDJH,38,False,True,Month-to-month,True,83.45,3147.15,Fiber optic
6221-AVQYL,2,False,False,Month-to-month,True,73.25,131.05,Fiber optic
2558-BUOZZ,47,True,False,One year,False,94.8,4535.85,Fiber optic
9257-AZMTZ,52,,,Two year,False,20.1,1078.75,No
0003-MKNFE,9,False,True,Month-to-month,False,59.9,542.4,DSL
0975-UYDTX,26,True,True,One year,True,90.1,2312.55,DSL
7743-EXURX,8,False,False,Month-to-month,True,51.05,415.05,DSL
4682-BLBUC,44,True,False,One year,True,70.95,3250.45,DSL
0975-VOOVL,3,False,False,Month-to-month,False,29.2,98.5,DSL
5968-VXZLG,2,False,False,Month-to-month,True,46.6,87.9,DSL
5569-KGJHX,9,True,False,Month-to-month,True,85.35,754.65,Fiber optic
4988-IQIGL,1,False,False,Month-to-month,True,75.35,75.35,Fiber optic
5201-FRKKS,25,False,False,Month-to-month,False,74.3,1952.25,Fiber optic
9799-CAYJJ,2,False,False,Month-to-month,True,69.3,153.8,Fiber optic
7730-IUTDZ,43,False,False,Month-to-month,True,75.2,3198.6,Fiber optic
0426-TIRNE,1,,,Month-to-month,False,20.9,20.9,No
5443-SCMKX,58,False,True,One year,True,94.3,5610.15,Fiber optic
8295-KMENE,59,True,False,Two year,True,76.45,4519.5,DSL
6738-ISCBM,44,True,True,One year,True,54.0,2440.25,DSL
9821-BESNZ,66,True,True,One year,True,104.25,6860.6,Fiber optic
3678-MNGZX,68,,,Two year,False,19.95,1377.7,No
1335-NTIUC,9,False,False,Month-to-month,True,24.95,190.25,DSL
2916-BQZLN,19,False,False,Month-to-month,True,84.75,1651.95,Fiber optic
4558-CGYCZ,4,,,Month-to-month,False,19.75,78.3,No
2368-GAKKQ,70,True,True,Two year,True,113.65,7939.25,Fiber optic
8710-YGLWG,1,False,False,Month-to-month,True,44.9,44.9,DSL
3199-XGZCY,8,False,False,Month-to-month,True,75.25,576.7,Fiber optic
3785-KTYSH,53,,,Two year,False,24.6,1279.0,No
6814-ZPWFQ,51,,,One year,False,25.0,1260.7,No
4063-EIKNQ,11,,,Month-to-month,False,20.95,267.35,No
6993-YCOBK,60,True,True,Two year,True,110.6,6586.85,Fiber optic
5206-HPJKM,17,False,False,Month-to-month,True,55.5,934.15,DSL
7587-RZNME,3,False,False,Month-to-month,True,43.3,123.65,DSL
0748-RDGGM,70,True,True,One year,True,109.5,7534.65,Fiber optic
8393-JMVMB,1,,,Month-to-month,False,19.45,19.45,No
5019-GQVCR,43,True,False,Month-to-month,True,84.85,3645.6,Fiber optic
6036-TTFYU,16,,,Month-to-month,False,19.6,314.45,No
2550-AEVRU,57,False,False,One year,False,53.45,3053.0,DSL
0969-RGKCU,37,,,One year,False,19.8,677.05,No
0378-CJKPV,72,True,True,Two year,False,112.1,7965.95,Fiber optic
4706-AXVKM,11,False,True,Month-to-month,True,84.8,906.85,Fiber optic
5889-JTMUL,50,True,False,Month-to-month,True,95.05,4888.7,Fiber optic
9026-RNUJS,5,False,False,Month-to-month,False,50.35,237.25,DSL
3746-EUBYR,1,False,False,Month-to-month,True,74.6,74.6,Fiber optic
2332-EFBJY,16,,,Month-to-month,True,19.7,342.4,No
2880-FPNAE,2,False,False,Month-to-month,True,74.2,140.1,Fiber optic
1703-MGIAB,17,True,False,Month-to-month,True,69.0,1108.0,DSL
4311-QTTAI,16,,,One year,False,19.35,295.55,No
9474-PHLYD,15,False,True,Month-to-month,True,59.45,892.65,DSL
4318-RAJVY,10,,,One year,True,19.8,198.25,No
2165-VOEGB,46,True,True,One year,True,105.2,4822.85,Fiber optic
3612-YUNGG,64,True,True,Two year,True,109.2,6741.15,Fiber optic
2254-DLXRI,1,False,False,Month-to-month,True,79.15,79.15,Fiber optic
5062-CJJKH,25,False,False,One year,False,53.65,1355.45,DSL
9028-LIHRP,71,True,False,Two year,False,100.2,7209.0,Fiber optic
2219-MVUSO,8,False,False,Month-to-month,True,45.15,438.4,DSL
1053-MXTTK,72,True,True,Two year,True,108.65,7726.35,Fiber optic
1530-ZTDOZ,49,True,False,Month-to-month,False,40.65,2070.75,DSL
1301-LOPVR,29,False,True,One year,True,55.35,1636.95,DSL
0853-TWRVK,72,False,True,Two year,False,105.6,7581.5,Fiber optic
8914-RBTSB,31,True,False,Month-to-month,False,93.8,3019.5,Fiber optic
6212-ATMLK,50,True,True,Month-to-month,True,95.7,4729.75,Fiber optic
8200-LGKSR,71,True,True,Two year,False,83.2,6126.1,DSL
1568-BEKZM,70,True,True,Two year,False,90.05,6333.4,DSL
0670-ANMUU,71,False,True,One year,False,97.65,6687.85,Fiber optic
6897-RWMUB,61,False,False,Two year,True,68.05,4158.25,DSL
0963-ZBDRN,32,True,True,Month-to-month,True,96.2,3183.4,Fiber optic
7594-RQHXR,1,False,True,Month-to-month,True,79.6,79.6,Fiber optic
6999-CHVCF,68,False,True,Two year,True,102.1,7149.35,Fiber optic
6134-KWTBV,62,,,Two year,False,23.4,1429.65,No
1077-HUUJM,7,False,False,Month-to-month,True,71.05,472.65,Fiber optic
6331-EWIEB,20,True,False,Month-to-month,True,85.25,1734.5,Fiber optic
0895-LNKRC,6,,,One year,False,19.45,113.5,No
2045-BMBTJ,33,True,True,Month-to-month,True,59.45,1884.65,DSL
8417-GSODA,28,True,True,One year,False,92.2,2568.15,Fiber optic
5171-EPLKN,27,,,Two year,False,19.85,470.0,No
4452-QIIEB,7,False,False,Month-to-month,False,43.9,278.4,DSL
5998-VVEJY,26,False,False,Month-to-month,True,80.5,2088.8,Fiber optic
1624-NALOJ,5,False,True,Month-to-month,True,89.8,502.6,Fiber optic
6741-EGCBI,30,False,True,Month-to-month,True,90.5,2595.85,Fiber optic
7820-ZYGNY,63,False,True,One year,False,90.45,5825.5,Fiber optic
4317-VTEOA,1,False,False,Month-to-month,True,50.75,50.75,DSL
9677-AVKED,53,True,True,One year,True,84.6,4449.75,DSL
1670-SVOWZ,14,False,True,Month-to-month,True,89.65,1208.35,Fiber optic
2227-JRSJX,21,True,True,Month-to-month,True,99.15,1956.4,Fiber optic
9847-HNVGP,17,,,One year,False,19.95,310.6,No
6696-YDAYZ,16,,,Two year,False,20.5,290.55,No
8980-WQFWL,35,False,True,Month-to-month,True,62.1,2096.1,DSL
1730-ZMAME,32,False,True,Month-to-month,True,79.5,2665.0,Fiber optic
6506-EYCNH,28,,,Month-to-month,True,19.55,543.8,No
4634-JLRJT,1,,,Month-to-month,True,20.35,20.35,No
9501-UKKNL,59,True,True,Month-to-month,True,51.7,3005.8,DSL
2560-QTSBS,72,,,One year,True,23.3,1623.15,No
7541-YLXCL,36,False,True,One year,True,65.4,2498.4,DSL
4795-WRNVT,40,True,False,Month-to-month,False,65.1,2586.0,DSL
6080-TCMYC,40,False,False,Month-to-month,True,81.2,3292.3,Fiber optic
0260-ZDLGK,9,True,True,Month-to-month,True,72.9,651.4,DSL
7860-UXCRM,63,True,False,Two year,False,74.5,4674.55,DSL
6357-JJPQT,3,True,False,Month-to-month,True,80.5,232.35,Fiber optic
2292-XQWSV,40,True,True,One year,False,60.3,2448.5,DSL
9552-TGUZV,8,False,False,Month-to-month,True,75.0,658.1,Fiber optic
5913-INRQV,34,True,False,One year,False,90.15,3128.8,Fiber optic
8722-NGNBH,5,False,False,Month-to-month,False,40.0,223.45,DSL
6210-KBBPI,9,True,True,Month-to-month,True,99.45,919.4,Fiber optic
9643-YBLUR,9,False,True,Month-to-month,True,69.05,653.95,DSL
8734-FNWVH,31,False,True,Month-to-month,False,59.7,1825.5,DSL
9447-YPTBX,50,,,One year,True,19.85,943.1,No
0133-BMFZO,2,False,False,Month-to-month,True,86.25,181.65,Fiber optic
6128-CZOMY,1,False,False,Month-to-month,True,45.65,45.65,DSL
9540-JYROE,8,False,False,Month-to-month,True,70.1,551.35,Fiber optic
9026-LHEVG,9,False,True,Month-to-month,False,40.75,359.4,DSL
2260-USTRB,2,False,False,Month-to-month,True,70.2,115.95,Fiber optic
3656-TKRVZ,3,False,False,Month-to-month,False,55.35,165.2,DSL
7011-CVEUC,25,True,True,Month-to-month,True,95.7,2338.35,Fiber optic
6185-TASNN,1,False,False,Month-to-month,False,46.3,46.3,DSL
7925-PNRGI,45,True,False,Month-to-month,False,81.3,3541.1,DSL
8623-TMRBY,51,False,False,Month-to-month,True,84.2,4146.05,Fiber optic
1552-CZCLL,55,,,Month-to-month,False,20.0,1087.25,No
3038-PQIUY,38,False,False,Month-to-month,True,66.15,2522.4,DSL
1501-SGHBW,2,False,False,Month-to-month,False,45.85,81.0,DSL
9313-CDOGY,38,,,Month-to-month,False,19.6,717.3,No
8148-BPLZQ,34,False,False,Month-to-month,True,49.8,1734.2,DSL
2623-DRYAM,70,True,True,One year,True,101.75,7069.3,Fiber optic
9987-LUTYD,13,False,False,One year,False,55.15,742.9,DSL
3208-YPIOE,39,False,False,Month-to-month,False,75.25,3017.65,Fiber optic
4488-KQFDT,61,True,True,One year,True,103.95,6423.0,Fiber optic
2612-RANWT,12,True,True,Month-to-month,True,100.15,1164.3,Fiber optic
5693-PIPCS,41,True,True,Two year,True,99.65,4220.35,Fiber optic
0491-KAPQG,21,False,False,Month-to-month,True,73.7,1558.7,Fiber optic
1925-LFCZZ,55,True,True,One year,True,50.05,2743.45,DSL
8039-EQPIM,69,True,True,Two year,False,60.25,4055.5,DSL
6900-PXRMS,26,True,True,Month-to-month,False,105.75,2710.25,Fiber optic
8707-RMEZH,69,False,True,One year,False,87.3,6055.55,Fiber optic
3346-BRMIS,18,True,True,Month-to-month,True,48.35,810.7,DSL
3209-ZPKFI,47,False,False,Month-to-month,False,54.25,2538.2,DSL
6479-VDGRK,72,True,True,Two year,False,85.3,6129.2,DSL
9373-WSLOY,33,True,False,Month-to-month,True,50.0,1750.85,DSL
2933-FILNV,2,False,False,Month-to-month,True,24.4,36.55,DSL
3569-JFODW,72,True,True,Two year,False,90.95,6652.45,DSL
9819-FBNSV,37,False,False,Month-to-month,True,72.25,2575.45,Fiber optic
9544-PYPSJ,62,False,True,Month-to-month,True,96.1,6019.35,Fiber optic
1591-XWLGB,71,,,Two year,False,19.85,1379.6,No
0396-UKGAI,23,False,False,Month-to-month,True,55.3,1284.2,DSL
3243-ZHOHY,16,,,One year,False,20.1,296.15,No
5186-EJEGL,9,True,False,Month-to-month,True,69.5,653.25,DSL
7527-QNRUS,17,,,Two year,True,25.15,412.6,No
9986-BONCE,4,,,Month-to-month,False,20.95,85.5,No
2722-JMONI,1,False,False,Month-to-month,True,49.55,49.55,DSL
2203-GHNWN,24,False,False,Month-to-month,True,79.65,1928.7,Fiber optic
3878-AVSOQ,1,False,False,Month-to-month,True,71.25,71.25,Fiber optic
3258-SYSWS,72,True,True,Two year,False,113.8,7845.8,Fiber optic
5296-PSYVW,72,,,Two year,False,24.55,1750.7,No
6319-QSUSR,11,,,Month-to-month,False,19.7,216.2,No
4083-EUGRJ,9,,,Month-to-month,False,20.25,178.5,No
7579-OOPEC,2,False,False,Month-to-month,False,50.15,115.1,DSL
0512-FLFDW,60,True,True,One year,True,100.5,6029.0,Fiber optic
1771-OADNZ,29,False,True,Month-to-month,True,95.9,2745.2,Fiber optic
0487-CRLZF,49,True,True,Two year,True,74.45,3721.9,DSL
2107-FBPTK,30,True,True,Month-to-month,True,104.1,3121.1,Fiber optic
9451-WLYRI,53,,,One year,False,19.05,990.45,No
8219-VYBVI,39,,,Two year,False,25.0,1004.35,No
1991-VOPLL,9,,,Month-to-month,False,19.05,157.65,No
9738-QLWTP,39,False,False,One year,False,81.9,3219.75,Fiber optic
1016-DJTSV,8,False,False,Month-to-month,True,69.7,572.85,Fiber optic
9419-IPPBE,51,False,True,One year,True,90.15,4554.85,Fiber optic
0174-QRVVY,71,,,Two year,False,25.35,1847.55,No
5699-BNCAS,71,,,Two year,True,24.65,1766.75,No
2900-PHPLN,70,,,Two year,True,19.55,1462.05,No
0612-RTZZA,1,False,False,Month-to-month,False,25.25,25.25,DSL
8106-GWQOK,38,True,True,Two year,True,60.0,2193.2,DSL
8751-EDEKA,28,False,True,Month-to-month,False,89.9,2433.5,Fiber optic
6878-GGDWG,32,,,Month-to-month,False,19.4,641.15,No
4039-PIMHX,49,False,False,Two year,False,49.8,2398.4,DSL
8450-LUGUK,37,,,Two year,True,24.1,861.85,No
3604-WLABM,10,False,False,Month-to-month,False,54.25,583.0,DSL
0795-GMVQO,67,True,True,One year,False,109.9,7332.4,Fiber optic
2259-OUUSZ,7,False,False,One year,True,35.5,249.55,DSL
1142-IHLOO,51,True,True,One year,False,87.55,4475.9,Fiber optic
6410-LEFEN,9,False,False,Month-to-month,False,45.15,416.45,DSL
4633-MKHYU,9,True,True,Month-to-month,True,88.4,788.6,Fiber optic
6257-RJOHI,4,False,False,Month-to-month,True,50.8,202.3,DSL
1545-JFUML,71,True,False,Two year,True,99.0,6994.6,Fiber optic
3194-ORPIK,50,True,False,Month-to-month,True,84.4,4116.15,Fiber optic
7826-VVKWT,24,True,True,Two year,True,96.55,2263.45,Fiber optic
1353-GHZOS,22,True,False,One year,True,59.75,1374.35,DSL
2587-EKXTS,44,True,True,Month-to-month,True,111.5,4915.15,Fiber optic
5442-BXVND,33,,,Month-to-month,False,24.25,838.5,No
8816-VXNZD,1,False,False,Month-to-month,True,75.1,75.1,Fiber optic
9378-FXTIZ,54,True,True,One year,True,70.15,3715.65,DSL
1723-HKXJQ,42,True,True,Month-to-month,True,101.75,4273.45,Fiber optic
7825-GKXMW,1,False,False,Month-to-month,False,45.8,45.8,DSL
9753-OYLBX,1,,,Month-to-month,False,20.5,20.5,No
2364-UFROM,30,True,False,One year,False,70.4,2044.75,DSL
6656-JWRQX,1,False,False,Month-to-month,False,30.55,30.55,DSL
